vehicle_id,timestamp,odometer_km,speed_kmh,engine_rpm,engine_load_pct,engine_temp_c,oil_pressure_kpa,coolant_pressure_kpa,fuel_pressure_kpa,lubricant_oil_temp_c,gear_position,transmission_fluid_temp_c,brake_pad_wear_mm_front,brake_pad_wear_mm_rear,abs_triggered,suspension_health_pct,tire_pressure_psi_fl,tire_pressure_psi_fr,tire_pressure_psi_rl,tire_pressure_psi_rr,battery_voltage_v,alternator_output_amps,ac_compressor_status,cabin_temperature_c,coolant_level_pct,brake_fluid_level_pct,fuel_level_pct,outside_air_temp_c,failure_type
CAR-05,2025-01-15 11:24:00,39327.65438817892,101.44900898516315,2981.878197673589,75.86940539109789,97.58694053910979,300.90609011632057,115.17388107821958,380,96.38041080866468,5,92.58694053910979,13.404981056776341,14.692494451727146,0,98.87844129702182,32.177641196955854,31.969290723500183,32.09945634198785,31.782546664431763,13.80672345611821,49.81878197673589,1,22.5,99.99228413901842,99.99614206950913,70,28.0,None
CAR-09,2025-01-15 11:54:00,95548.09771313831,50.91985122567401,1870.2367269648282,45.551910735404405,94.55519107354044,356.48816365175855,109.11038214708088,380,91.83278661031066,2,89.55519107354044,13.524927575275857,15.194324623966553,0,99.89713023405163,32.13017992840395,31.7660590172919,31.808629439285074,32.22708072064048,13.244519022868616,38.70236726964828,1,22.5,99.99041538356998,99.995207691785,69,28.0,None
CAR-08,2025-01-15 12:37:00,37937.11714819738,28.512162644119282,1377.2675781706243,32.10729758647157,93.21072975864716,149.66269297744344,106.42145951729431,380,119.0435352751719,1,88.21072975864716,14.781383297725522,12.09051456407467,0,98.84885816776467,31.71683712647376,31.650037028852612,31.77135594653972,31.715788536631067,13.820628828518025,33.77267578170624,1,22.5,99.99264891354561,99.99632445677277,68,28.0,Engine Oil Malfunction
CAR-08,2025-01-15 12:47:00,37950.13538411236,78.10941548987884,2468.4071407773345,61.865649293927305,96.18656492939273,326.5796429611333,112.37312985878546,380,94.2798473940891,3,91.18656492939273,14.780081474134024,12.089473105201472,0,98.84820725596893,31.854838028022893,32.43982963541081,32.10428488543176,32.0320823306647,13.820498646158876,44.684071407773345,1,22.5,99.99251873118646,99.99625936559319,67,28.0,None
CAR-07,2025-01-15 13:00:00,113266.18156708192,45.422548067334475,1749.2960574813585,42.25352884040068,94.22535288404006,362.5351971259321,108.45070576808014,380,91.33802932606011,2,89.22535288404006,10.084237722902984,14.500497653015472,0,91.03297644196506,31.790890053110594,32.023212875065,31.6896672042731,32.02080477103184,13.06733818432918,37.49296057481358,1,22.5,99.99235696151138,99.99617848075573,66,28.0,None
CAR-08,2025-01-15 13:38:00,37950.44806101091,1.876061391306646,750.0,16.125636834783986,91.6125636834784,412.5,103.2251273669568,380,87.41884552521759,0,86.6125636834784,14.780050206444168,12.089448091049588,0,98.848191622124,32.3328943751494,32.32645736365424,32.20271283018052,31.592518239669126,13.82049551938989,27.5,0,22.5,99.99251560441748,99.9962578022087,65,28.0,None
CAR-01,2025-01-15 14:18:00,79367.8910097868,90.58690375381325,2742.9118825838914,69.35214225228795,96.93521422522879,312.8544058708054,113.8704284504576,380,95.40282133784319,4,91.93521422522879,13.808770943233792,14.41812204868971,0,95.7262032883727,32.184999967338555,32.0256661751659,31.97746474903444,31.772315003919903,13.406321089902132,47.42911882583891,1,22.5,99.99125737083538,99.99562868541773,64,28.0,None
CAR-01,2025-01-15 14:38:00,79382.63449021742,88.46088258364638,2696.1394168402203,68.07652955018783,96.80765295501878,315.193029157989,113.61530591003756,380,95.21147943252818,4,91.80765295501878,13.807296595190731,14.416942570255262,0,95.72546611435118,32.214510253987086,31.936613284159634,31.516465156984506,32.2395824668367,13.406173655097826,46.96139416840221,1,22.5,99.99110993603108,99.99555496801557,63,28.0,None
CAR-01,2025-01-15 14:56:00,79399.46210067665,100.9656627554549,2971.2445806200076,75.57939765327293,97.55793976532729,301.43777096899964,115.11587953065458,380,96.33690964799094,5,92.55793976532729,13.805613834144808,14.415596361418523,0,95.72462473382822,32.04454595832587,31.51836294377677,32.005611664469384,31.825061200629975,13.406005378993232,49.71244580620008,1,22.5,99.99094165992649,99.99547082996327,62,28.0,None
CAR-09,2025-01-15 15:09:00,95560.94559156471,77.08727055839344,2445.9199522846557,61.25236233503606,96.12523623350361,327.70400238576724,112.25047246700721,380,94.1878543502554,3,91.12523623350361,13.523642787433218,15.193296793692442,0,99.8964878401303,31.993187541768606,31.870040644632855,32.16434083524113,32.134797230545765,13.244390544084352,44.45919952284656,1,22.5,99.99028690478572,99.99514345239287,61,28.0,None
CAR-07,2025-01-15 15:29:00,113284.70839009706,111.16093809081319,3195.5406379978904,81.69656285448791,98.1696562854488,290.2229681001055,116.33931257089759,380,97.25448442817319,5,93.1696562854488,10.08238504060147,14.499015507174262,0,91.0320501008143,31.98136999889736,32.365868013861544,31.95687662880317,31.952047881187006,13.06715291609903,51.9554063799789,1,22.5,99.99217169328122,99.99608584664065,80,28.0,None
CAR-07,2025-01-15 15:54:00,113301.40310806669,100.16830781780322,2953.702771991671,75.10098469068194,97.5100984690682,302.3148614004165,115.0201969381364,380,96.2651477036023,5,92.5100984690682,10.080715568804505,14.497679929736691,0,91.03121536491582,31.515270353778387,31.973501617980624,32.21944480190108,31.962582242990486,13.066985968919333,49.53702771991671,1,22.5,99.99200474610153,99.9960023730508,79,28.0,None
CAR-04,2025-01-15 16:21:00,112623.91409950462,45.120743597014034,1742.6563591343088,42.07244615820842,94.20724461582084,362.8671820432846,108.41448923164168,380,91.31086692373127,2,89.20724461582084,14.489176436727899,15.131906974645542,0,92.83696288801741,31.532146175931384,31.746714962293808,32.28700631865168,32.41928671885828,11.704741586177454,14.808275457244243,1,22.5,99.99235583151251,99.99617791575629,78,28.0,Battery Failure
CAR-03,2025-01-15 16:56:00,103371.95281663434,77.7118851728257,2459.6614738021653,61.62713110369542,96.16271311036954,327.01692630989174,112.32542622073909,380,94.2440696655543,3,91.16271311036954,14.212291696425474,12.38193783968347,0,97.10978691144184,31.684752883093335,32.19043179876605,32.48047748182229,32.36702324794381,13.166280471833655,44.59661473802166,1,22.5,99.99189213342702,99.9959460667135,77,28.0,None
CAR-09,2025-01-15 17:24:00,95577.69465248285,100.4943655088159,2960.8760411939497,75.29661930528954,97.52966193052896,301.9561979403025,115.0593238610579,380,96.29449289579343,5,92.52966193052896,13.521967881341403,15.191956868818991,0,99.8956503870844,32.239502958122905,31.935489788919018,31.930219778615577,32.22927801506217,13.24422305347517,49.6087604119395,1,22.5,99.99011941417653,99.99505970708827,76,28.0,None
CAR-02,2025-01-15 17:45:00,77984.17118875796,109.91456308227595,3168.120387810071,80.94873784936557,98.09487378493655,291.59398060949644,116.18974756987312,380,97.14231067740484,5,93.09487378493655,14.91533345057453,13.87042550685635,0,99.71026284685597,31.744181682820155,31.690736102801353,32.13863435968864,31.977699380793943,13.42015828811242,51.68120387810071,1,22.5,99.99226524045656,99.99613262022822,75,28.0,None
CAR-01,2025-01-15 18:17:00,79407.90558282287,50.66089287734855,1864.539643301668,45.39653572640913,94.53965357264092,356.7730178349166,109.07930714528183,380,91.80948035896137,2,89.53965357264092,13.804769485930185,14.414920882846825,0,95.72420255972091,32.414494270376686,31.598035318003745,32.108387222528584,31.646339401130668,13.40592094417177,38.645396433016685,1,22.5,99.99085722510503,99.99542861255253,74,28.0,None
CAR-06,2025-01-15 18:42:00,31372.195863645797,93.84990885040534,2814.6979947089176,71.3099453102432,97.13099453102431,309.2651002645541,114.26198906204864,380,95.69649179653648,4,92.13099453102431,14.420365931131519,12.85170216216788,0,90.55773383281628,31.593167644444648,31.748728847471163,31.59179143629292,31.64918193235732,13.886278041363541,48.14697994708918,1,22.5,56.9909450838328,99.99512804505343,73,28.0,Coolant Leak
CAR-04,2025-01-15 19:11:00,112642.56789608931,111.92277950815047,3212.3011491793104,82.15366770489028,98.21536677048903,289.3849425410345,116.43073354097805,380,97.32305015573354,5,93.21536677048903,14.48731105706943,15.130414670918766,0,92.83603019818817,32.26007877475164,32.16594032460069,31.94978657649941,31.71333520264942,13.073574321039107,52.12301149179311,1,22.5,99.99216929354667,99.99608464677337,72,28.0,None
CAR-05,2025-01-15 19:26:00,39345.328249325525,106.04316687962205,3082.949671351685,78.62590012777324,97.86259001277732,295.85251643241577,115.72518002555465,380,96.79388501916598,5,110.62428637369136,13.40321367066168,14.691080542835419,1,98.87755760396449,31.74561098814232,32.40388433408407,31.544851864016827,32.09569032167557,13.806546717506745,50.829496713516846,1,22.5,99.99210740040695,99.9960537002034,71,28.0,Transmission Failure
CAR-01,2025-01-15 19:55:00,79419.6102483598,70.22799322148506,2295.0158508726713,57.13679593289104,95.7136795932891,335.24920745636643,111.4273591865782,380,93.57051938993365,3,90.7136795932891,13.803599019376493,14.413984509603873,0,95.72361732644406,32.19346822699225,31.895555969911427,32.47678718906633,32.17817096548722,13.405803897516401,42.950158508726716,1,22.5,99.99074017844966,99.99537008922485,70,28.0,None
CAR-02,2025-01-15 20:39:00,77999.09596434477,89.54865352090621,2720.070377459937,68.72919211254373,96.87291921125437,313.99648112700316,113.74583842250874,380,95.30937881688156,4,91.87291921125437,14.913840973015848,13.869231524809404,0,99.70951660807663,31.715491516867093,31.714073831502258,31.64398948129122,32.37734773090019,13.420009040356552,47.20070377459937,1,22.5,99.99211599270069,99.99605799635029,69,28.0,None
CAR-10,2025-01-15 21:21:00,93985.9206633539,63.493900930936285,2146.8658204805984,53.09634055856177,95.30963405585618,342.6567089759701,110.61926811171236,380,92.96445108378427,3,90.30963405585618,10.626400863287422,12.566765559425837,0,38.617936613458966,32.281684316600675,32.092999473598255,31.817634775966916,32.15691024097989,13.26014079336646,41.46865820480598,1,22.5,99.99227587822213,99.99613793911112,68,28.0,Suspension System Failure
CAR-09,2025-01-15 21:33:00,95582.48074596233,28.716560876801587,1381.7643392896348,32.22993652608095,93.2229936526081,380.9117830355183,106.44598730521619,380,89.83449047891214,1,88.2229936526081,13.521489271993456,15.191573981340634,0,99.89541108241043,31.770100272544163,32.15204887511159,31.863599795253485,31.79268697230433,13.244175192540377,33.81764339289635,1,22.5,99.99007155324173,99.99503577662088,67,28.0,None
CAR-02,2025-01-15 22:06:00,78005.78452726743,40.131377535990396,1632.8903057917887,39.07882652159424,93.90788265215943,368.35548471041056,107.81576530431884,380,90.86182397823913,2,88.90788265215943,14.913172116723581,13.86869643977559,0,99.7091821799305,32.047405041964524,32.444993948187665,32.406361865247916,32.140464091511724,13.419942154727325,36.328903057917884,1,22.5,99.99204910707147,99.99602455353568,66,28.0,None
CAR-09,2025-01-15 22:29:00,95598.47119085547,95.9426693589117,2860.7387258960575,72.56560161534702,97.25656016153471,143.03732525249396,114.5131203230694,380,111.5788504762154,4,92.25656016153471,13.51989022750414,15.190294745749181,0,99.89461156016577,32.059546209465026,32.45126287593864,32.14655299769325,32.033024082739765,13.244015288091445,48.60738725896057,1,22.5,99.9899116487928,99.99495582439641,65,28.0,Engine Oil Malfunction
CAR-08,2025-01-15 22:50:00,37969.291672768726,113.06167054691801,3237.3567520321963,82.8370023281508,98.28370023281508,288.13216239839016,116.56740046563016,380,97.42555034922262,5,114.93150688350647,14.778165845268386,12.087940602108963,0,98.84724944153612,31.76068519831731,32.00570091634068,32.36585586078441,31.828791520653205,13.820307083272311,52.37356752032196,1,22.5,99.9923271682999,99.99616358414991,64,28.0,Transmission Failure
CAR-01,2025-01-15 23:34:00,79438.675019437,114.38862646322028,3266.549782190846,83.63317587793216,98.36331758779322,286.6725108904577,116.72663517558644,380,97.54497638168982,5,93.36331758779322,13.801692542268773,14.412459327917697,0,95.7226640878902,31.621108575235034,32.35495903181291,32.16005735519148,32.355968788390314,12.418628386777254,13.996525610291723,1,22.5,99.99054953073889,99.99527476536946,63,28.0,Electrical System Fault
CAR-09,2025-01-15 23:52:00,95610.09575266756,69.747370872533,2284.442159195726,56.848422523519794,95.68484225235198,335.7778920402137,111.36968450470395,380,93.52726337852798,3,90.68484225235198,13.518727771322931,15.189364780804214,0,99.89403033207516,31.63065089297294,32.0590889821052,32.43422801811467,32.383666440856864,13.243899042473323,42.84442159195726,1,22.5,99.98979540317468,99.99489770158735,62,28.0,None
CAR-09,2025-01-16 00:18:00,95624.49675950955,86.4060410519445,2650.9329031427787,66.8436246311667,96.68436246311667,317.4533548428611,113.36872492623334,380,95.02654369467501,4,91.68436246311667,13.517287670638732,15.188212700256855,0,99.89331028173306,32.312528386104326,32.421135177894364,32.17420297456214,32.378222747697656,13.243755032404904,46.50932903142778,1,22.5,99.98965139310626,99.99482569655314,61,28.0,None
CAR-04,2025-01-16 00:43:00,112652.76943939722,61.20925984744855,2096.603716643868,51.725555908469126,117.95218053253133,345.1698141678066,110.34511118169382,380,92.75883338627037,3,90.17255559084691,14.48629090273864,15.129598547454133,0,92.83552012102277,32.21583655794275,32.22260063126758,32.3636281690028,32.23679756329708,13.073472305606026,40.96603716643868,1,22.5,60.69760043383428,99.99603363905683,80,28.0,Engine Overheating
CAR-09,2025-01-16 01:06:00,95642.50164121835,108.02929025275284,3126.6443855605626,79.8175741516517,97.98175741516516,293.6677807219719,115.96351483033034,380,96.97263612274776,5,92.98175741516516,13.515487182467853,15.186772309720151,0,99.89241003764762,31.871960099863635,32.13711373504867,31.901057714256474,31.600985121205678,13.243574983587816,51.26644385560563,1,22.5,99.98947134428917,99.99473567214459,79,28.0,None
CAR-01,2025-01-16 01:32:00,79449.53947469052,65.18673152112498,2184.10809346475,54.11203891267499,95.4112038912675,340.79459532676253,110.822407782535,380,93.11680583690125,3,90.4112038912675,13.80060609674342,14.411590171497416,0,95.72212086512752,32.14034375063936,32.20233017085016,31.972559614722567,32.3238079621936,13.405504605253094,41.84108093464749,1,22.5,99.99044088618635,99.99522044309319,78,28.0,None
CAR-01,2025-01-16 02:04:00,79458.97872096184,56.63547762784965,1995.9805078126924,48.98128657670979,94.89812865767098,350.2009746093654,109.79625731534196,380,92.34719298650647,2,89.89812865767098,13.799662172116289,14.410835031795711,0,95.72164890281395,31.81648751369849,32.44265616362211,31.5490515201688,32.25732278610073,13.40541021279038,39.95980507812692,1,22.5,99.99034649372364,99.99517324686184,77,28.0,None
CAR-03,2025-01-16 02:44:00,103377.78775449528,35.009627165628,1520.2117976438158,36.0057762993768,93.60057762993767,373.9894101178092,107.20115525987536,380,90.40086644490651,1,88.60057762993767,14.21170820263938,12.381471044654594,0,97.1094951645488,31.768374117398782,20.493013162184226,32.41069232780083,32.147630245546615,13.166222122455046,35.20211797643816,1,22.5,99.99183378404841,99.9959168920242,76,28.0,Tire Pressure Loss
CAR-05,2025-01-16 02:59:00,39360.39161761778,90.38020975352957,2738.3646145776506,69.22812585211774,96.92281258521177,313.0817692711175,113.84562517042355,380,95.38421887781766,4,91.92281258521177,13.401707333832455,14.68987547337204,0,98.87680443554987,31.541170811356697,32.3490252034735,32.11960309482812,31.832978874242457,13.806396083823822,47.38364614577651,1,22.5,99.99195676672403,99.99597838336194,75,28.0,None
CAR-02,2025-01-16 03:43:00,78009.87147808379,24.521704898189487,1289.4775077601687,29.713022938913692,92.97130229389137,385.5261246119916,105.94260458778274,380,89.45695344083705,1,87.97130229389137,14.912763421641944,13.86836948371028,0,99.70897783238968,31.981595548131224,32.33456208652896,32.414084419147834,31.564831368226734,13.419901285219161,32.894775077601686,1,22.5,99.9920082375633,99.9960041187816,74,28.0,None
CAR-03,2025-01-16 04:22:00,103395.95859912627,109.02506778598291,3148.551491291624,80.41504067158975,98.04150406715897,292.5724254354188,116.08300813431795,380,97.06225610073847,5,93.04150406715897,14.20989111817628,12.380017377084114,0,97.10858662231725,20.36856740463484,31.62731850002186,32.20544614577287,32.47171038254427,13.166040414008737,51.485514912916244,1,22.5,99.9916520756021,99.99582603780104,73,28.0,Tire Pressure Loss
CAR-05,2025-01-16 04:33:00,39363.577197871455,19.11348152202217,1170.4965934844877,26.4680889132133,92.64680889132133,391.4751703257756,105.29361778264266,380,88.970213336982,0,87.64680889132133,13.401388775807089,14.689620626951745,0,98.8766451565372,31.77153660400025,32.33487812877234,32.388956641674994,32.31111555443424,13.806364228021284,31.70496593484488,1,22.5,99.9919249109215,99.99596245546067,72,28.0,None
CAR-03,2025-01-16 05:06:00,103396.64312256039,4.107140604741154,750.0,17.464284362844694,91.74642843628448,412.5,103.49285687256894,380,87.6196426544267,0,86.74642843628448,14.209822665832867,12.379962615209385,0,97.10855239614554,31.673442014695418,31.78327490420073,31.515702895282544,31.957883179149462,13.166033568774395,27.5,0,22.5,99.99164523036777,99.99582261518387,71,28.0,None
CAR-10,2025-01-16 05:36:00,94005.82766570248,119.44201409148573,3377.724310012686,86.66520845489144,98.66652084548915,281.1137844993657,117.33304169097829,380,97.99978126823372,5,93.66652084548915,10.624410163052564,12.565172999237952,0,91.92171303575225,32.37298460006623,32.312157223194276,31.571699466559703,31.713327818588343,13.259941723342974,53.77724310012686,1,22.5,99.99207680819865,99.99603840409938,70,28.0,None
CAR-10,2025-01-16 06:05:00,94022.01966045261,97.15196850076406,2887.3433070168094,73.29118110045843,97.32911811004584,305.6328346491595,114.65823622009168,380,95.99367716506876,4,92.32911811004584,10.622790963577552,12.56387763965794,0,91.92090343601474,32.206657525664475,31.694823944578413,31.781774873396547,31.98065893683198,13.259779803395473,48.87343307016809,1,22.5,99.99191488825115,99.99595744412564,69,28.0,None
CAR-02,2025-01-16 06:21:00,78031.0307574325,126.95567609224105,3543.024874029303,91.17340565534462,99.11734056553446,272.84875629853485,118.23468113106892,380,98.6760108483017,6,94.11734056553446,14.910647493707074,13.866676741362383,0,99.70791986842224,31.913795189193785,32.00472896888158,32.13205115898172,31.672713965589704,13.419689692425674,55.43024874029303,1,22.5,99.9917966447698,99.99589832238486,68,28.0,None
CAR-09,2025-01-16 06:33:00,95657.58996184598,90.52992376576124,2741.658322846747,69.31795425945674,96.93179542594568,312.91708385766265,113.86359085189135,380,95.39769313891851,4,91.93179542594568,13.51397835040509,15.185565244069942,0,99.89165562161624,32.38696351696344,31.514708028341538,32.0807054453879,32.41615962708346,13.243424100381539,47.41658322846747,1,22.5,99.9893204610829,99.99466023054144,67,28.0,None
CAR-09,2025-01-16 07:04:00,95672.81573740653,91.35465336331075,2759.8023739928367,69.81279201798645,96.98127920179864,312.0098813003582,113.96255840359728,380,95.47191880269797,4,91.98127920179864,13.512455772849034,15.184347182025098,0,99.89089433283822,32.03122412604893,31.808518849184946,31.806712437365544,31.718423999814103,13.243271842625933,47.598023739928365,1,22.5,99.9891682033273,99.99458410166363,66,28.0,None
CAR-07,2025-01-16 07:31:00,113307.93869796832,39.21353940979437,1612.6978670154763,38.52812364587662,93.85281236458766,369.36510664922616,107.70562472917533,380,90.7792185468815,1,88.85281236458766,10.080062009814343,14.497157082544561,0,91.03088858542074,31.981768108262127,32.2105734671964,31.544552889754662,32.2332426876851,13.066920613020317,36.12697867015476,1,22.5,99.99193939020252,99.9959696951013,65,28.0,None
CAR-02,2025-01-16 08:14:00,78046.70123617789,94.02287247234301,2818.5031943915465,71.4137234834058,97.14137234834058,309.0748402804227,114.28274469668116,380,95.71205852251087,4,92.14137234834058,14.909080445832535,13.865423103062751,0,99.70713634448497,32.4425945047713,31.93484991351752,32.144603296508485,31.93903369578095,13.41953298763822,48.18503194391546,1,22.5,99.99163993998235,99.99581996999113,64,28.0,None
CAR-10,2025-01-16 08:53:00,94033.57712981003,69.34481614447215,2275.585955178387,56.60688968668329,95.66068896866832,336.22070224108063,111.32137793733666,380,93.49103345300249,3,90.66068896866832,10.621635216641812,12.562953042109347,0,91.92032556254686,32.13946130387501,31.96881627161546,32.28705194851854,32.47744424316635,13.259664228701899,42.75585955178387,1,22.5,99.99179931355756,99.99589965677885,63,28.0,None
CAR-02,2025-01-16 09:31:00,78065.55872287345,113.14492017334531,3239.1882438135967,82.88695210400718,98.28869521040072,288.0405878093202,116.57739042080144,380,97.43304281560108,5,93.28869521040072,14.907194697162979,13.863914504127106,0,36.48738034241782,31.774680288272798,32.20379026634773,31.59749032757342,31.790856896245895,13.419344412771265,52.391882438135966,1,22.5,99.9914513651154,99.99572568255765,62,28.0,Suspension System Failure
CAR-05,2025-01-16 10:07:00,39367.32160370426,22.466434996832664,1244.2615699303187,28.479860998099596,92.84798609980996,387.78692150348405,105.69597219961992,380,89.27197914971494,1,87.84798609980996,13.401014335223808,14.689321074485122,0,98.87645793624556,31.775535690399096,32.000891744002715,32.40554964276806,31.755052366877656,13.806326783962957,32.44261569930319,1,22.5,99.99188746686318,99.9959437334315,61,28.0,None
CAR-01,2025-01-16 10:23:00,79477.63635304112,111.94579247571612,3212.807434465755,82.16747548542966,98.21674754854297,289.3596282767123,116.43349509708594,380,97.32512132281445,5,110.84010094755395,13.79779640890836,14.409342421229368,0,95.72071602121,31.997189697325634,31.73378826410569,31.75405993707406,32.410387247687716,13.405223636469588,52.12807434465755,1,22.5,99.99015991740285,99.99507995870144,80,28.0,Transmission Failure
CAR-06,2025-01-16 10:58:00,31373.59597979273,8.400696881609974,750.0,20.040418128965985,92.0040418128966,412.5,104.00808362579319,380,88.0060627193449,0,87.0040418128966,14.420225919516826,12.851590152876126,0,90.55766382700894,32.42622605146002,31.9567511727425,31.661264895701795,32.15328383134829,11.586534976692946,14.822201933954931,0,22.5,99.99024208894537,99.9951210444727,79,28.0,Battery Failure
CAR-09,2025-01-16 11:09:00,95683.95015578193,66.80651025236799,2219.7432255520957,55.08390615142079,95.50839061514208,339.0128387223952,111.01678123028415,380,93.26258592271311,3,90.50839061514208,13.511342331011495,15.183456428555067,0,99.89033761191945,31.849542797573996,31.948307942052,32.2054576074521,32.06966620264743,13.24316049844218,42.19743225552096,1,22.5,99.98905685914355,99.99452842957176,78,28.0,None
CAR-08,2025-01-16 11:38:00,37978.989501771895,58.18697401900556,2030.1134284181223,49.91218441140334,94.99121844114033,348.4943285790939,109.98243688228067,380,92.4868276617105,2,89.99121844114033,14.77719606236807,12.08716477578871,0,98.84676455008596,32.42082809614456,32.133508406555784,32.31166374485393,31.85675888116802,13.82021010498228,40.301134284181224,1,22.5,99.99223019000986,99.9961150950049,77,28.0,None
CAR-04,2025-01-16 12:07:00,112669.31952554767,99.30051690271952,2934.6113718598294,74.58031014163171,97.45803101416317,303.26943140700854,114.91606202832634,380,96.18704652124475,4,92.45803101416317,14.484635894123594,15.128274540562098,0,92.83469261671524,31.503220458828686,31.96472515290515,31.994874063973647,31.83298843544336,13.073306804744522,49.34611371859829,1,22.5,99.99190177725208,99.99595088862608,76,28.0,None
CAR-01,2025-01-16 12:37:00,79497.93792803808,121.80944998181273,3429.8078995998803,88.08566998908763,98.80856699890876,278.509605020006,117.61713399781753,380,98.21285049836314,6,93.80856699890876,13.795766251408663,14.40771829522961,1,95.71970094246015,32.2175696548141,31.71582650280787,32.27255379936823,32.443951004807296,13.405020620719618,54.2980789959988,1,22.5,99.98995690165287,52.33210555904936,75,28.0,Brake Fluid Leak
CAR-04,2025-01-16 13:10:00,112670.64052072838,7.925971084228053,750.0,19.75558265053683,91.97555826505368,412.5,103.95111653010737,380,87.96333739758053,0,86.97555826505368,14.484503794605523,15.12816886094764,0,92.8346265669562,31.687244269596604,31.95238623940825,32.056302938109624,31.633217549568354,13.073293594792716,27.5,0,22.5,99.99188856730028,99.99594428365018,74,28.0,None
CAR-07,2025-01-16 13:50:00,113328.76626032793,124.96537415770743,3499.2382314695633,89.97922449462446,98.99792244946245,275.0380884265218,117.9958448989249,380,98.49688367419367,6,93.99792244946245,10.07797925357838,14.495490877555792,0,91.02984720730277,31.726338625029978,32.13339240307202,31.79516906432059,32.13803170462844,13.06671233739672,54.99238231469563,1,22.5,99.99173111457893,99.99586555728949,73,28.0,None
CAR-07,2025-01-16 14:05:00,113345.5600023458,100.76245210715578,2966.773946357427,75.45747126429347,97.54574712642935,301.6613026821286,115.0914942528587,380,96.31862068964402,5,92.54574712642935,10.076299879376595,14.494147378194363,0,91.02900752020187,32.07425854956076,32.19676267525569,32.16188040914396,31.916402437318425,13.066544399976541,49.66773946357427,1,22.5,99.99156317715875,99.9957815885794,72,28.0,None
CAR-09,2025-01-16 14:21:00,95693.8310440897,59.285329846672255,2054.2772566267895,50.57119790800335,95.05711979080033,347.2861371686605,110.11423958160067,380,92.5856796862005,2,90.05711979080033,13.510354242180716,15.182665957490444,0,99.88984356750406,32.17922604401351,31.907884417035362,32.102047150257114,31.97923143532338,13.243061689559102,40.5427725662679,1,22.5,99.98895805026046,99.99447902513022,71,28.0,None
CAR-04,2025-01-16 15:03:00,112670.88213099966,1.4496616276648921,750.0,15.869796976598936,91.5869796976599,412.5,103.17395939531978,380,87.38046954648983,0,86.5869796976599,14.484479633578395,15.128149532125938,0,92.83461448644263,32.372675494978644,32.01035636283422,32.03895307689427,31.927520720161898,13.073291178690003,27.5,0,22.5,99.99188615119756,99.99594307559882,70,28.0,None
CAR-01,2025-01-16 15:28:00,79500.20752401842,13.617575882011097,1049.5866694042443,23.170545529206656,92.31705455292067,397.5206665297878,104.63410910584133,380,88.475581829381,0,87.31705455292067,13.79553929181063,14.407536727551184,0,95.71958746266114,31.844245773732016,31.561715890526205,32.22013127108502,32.05212510338978,13.404997924759815,30.49586669404244,1,22.5,99.98993420569307,99.99496710284654,69,28.0,None
CAR-04,2025-01-16 15:48:00,112684.53076413872,81.89179883438872,2551.619574356552,64.13507930063324,96.41350793006332,322.41902128217237,112.82701586012665,380,94.62026189509498,4,91.41350793006332,14.48311477026449,15.127057641474813,0,92.83393205478568,32.07383157226218,31.914181873570787,31.50046685717649,31.6843868192308,13.073154692358612,45.51619574356552,1,22.5,99.99174966486618,99.99587483243312,68,28.0,None
CAR-04,2025-01-16 16:31:00,112698.23803903119,82.24364935482642,2559.3602858061813,64.34618961289584,96.43461896128959,322.03198570969096,112.86923792257917,380,94.65192844193437,4,91.43461896128959,14.481744042775242,15.125961059483416,0,92.83324669104105,31.991108270912957,32.26764397772073,32.47446145917011,31.760360482264087,13.073017619609688,45.593602858061814,1,22.5,99.99161259211725,99.99580629605866,67,28.0,None
CAR-04,2025-01-16 17:10:00,112711.61764383527,80.27762882452177,2516.1078341394787,63.16657729471306,96.3166577294713,324.1946082930261,112.6333154589426,380,94.47498659420695,4,91.3166577294713,14.480406082294833,15.124890691099088,0,92.83257771080085,31.9815257354815,32.054621528884404,31.677905102621818,31.563763930411696,13.072883823561646,45.161078341394784,1,22.5,99.9914787960692,99.99573939803464,66,28.0,None
CAR-07,2025-01-16 17:36:00,113362.3281187585,100.60869847623283,2963.391366477122,75.3652190857397,97.53652190857397,301.8304316761439,115.07304381714795,380,96.30478286286095,5,92.53652190857397,10.074623067735324,14.492805928881346,1,91.02816911438124,32.229242378114805,32.00974899808901,32.087355238707936,32.2980812418349,13.066376718812414,49.63391366477122,1,22.5,99.99139549599462,99.99569774799734,65,28.0,None
CAR-10,2025-01-16 17:57:00,94047.82309032678,85.47576310049728,2630.4667882109397,66.28545786029837,96.62854578602983,318.476660589453,113.25709157205968,380,94.94281867904475,4,91.62854578602983,10.620210620590136,12.561813365268007,0,91.91961326452103,32.0336056135527,32.32082617549222,32.38803802959263,32.468745433012565,13.25952176909673,46.3046678821094,1,22.5,99.99165685395239,99.99582842697626,64,28.0,None
CAR-09,2025-01-16 18:10:00,95694.23135765751,2.4018814068466074,750.0,16.441128844107965,91.6441128844108,412.5,103.28822576882159,380,87.4661693266162,0,86.6441128844108,13.510314210823935,15.18263393240502,0,99.88982355182567,32.43359858968755,32.01433273955933,31.819556875974992,32.469800168335496,13.243057686423423,27.5,0,22.5,99.98895404712479,99.99447702356238,63,28.0,None
